run,seed,method,family,final_acc,final_balanced_acc,bytes_per_client_round,elapsed_sec
if_nonquantum_sensor_seed0,0,mask_only_metadata,missing-view,0.3333836858006042,0.3333836858006042,2056,0.07863040000000154
if_nonquantum_sensor_seed0,0,zero_fill_proto,missing-view,0.9270392749244711,0.9270392749244711,2056,0.06663709999999767
if_nonquantum_sensor_seed0,0,mean_impute_proto,missing-view,0.9260574018126887,0.9260574018126887,2056,0.08054369999999977
if_nonquantum_sensor_seed0,0,value_mask_proto,missing-view,0.5873867069486405,0.5873867069486405,4096,0.1454451999999975
if_nonquantum_sensor_seed0,0,anchor_pca_impute,missing-view,0.9816465256797582,0.9816465256797582,2056,2.734538699999998
if_nonquantum_sensor_seed0,0,anchor_ridge_impute,missing-view,0.9806646525679756,0.9806646525679756,2056,0.569275300000001
if_nonquantum_sensor_seed0,0,anchor_ae_impute,deep-missing-view,0.982703927492447,0.982703927492447,2056,5.639040900000005
if_nonquantum_sensor_seed0,0,mask_aware_mlp_pooled,deep-missing-view,0.9814199395770393,0.9814199395770393,4096,0.41361779999999726
if_nonquantum_sensor_seed0,0,hemis_modality_dropout,deep-missing-view,0.9928247734138973,0.9928247734138973,4096,5.501344200000002
if_nonquantum_sensor_seed0,0,late_fusion_proto,missing-view,0.9813444108761329,0.9813444108761329,2056,0.013538699999998016
if_nonquantum_sensor_seed0,0,shared_view_proto,shared-view,0.8111782477341389,0.8111782477341389,256,0.005662499999999682
if_nonquantum_sensor_seed0,0,shared_view_rff_equal_bytes,strict-budget,0.8141993957703928,0.8141993957703928,3472,0.1566352999999978
if_nonquantum_sensor_seed0,0,zero_fill_rff_equal_bytes,strict-budget,0.9611782477341387,0.9611782477341387,3472,0.2337504999999993
if_nonquantum_sensor_seed0,0,coverage_proto_all,qproto,0.9784743202416918,0.9784743202416918,4096,0.12790230000000236
if_nonquantum_sensor_seed0,0,group_cproto_all,qproto,0.9813444108761329,0.9813444108761329,4096,0.1709332999999944
if_nonquantum_sensor_seed0,0,cproto_equal_bytes,strict-budget,0.9781722054380664,0.9781722054380664,3472,0.10265369999999763
if_nonquantum_sensor_seed0,0,group_cproto_equal_bytes,strict-budget,0.9790030211480362,0.9790030211480362,3472,0.10866510000000318
if_nonquantum_sensor_seed0,0,random_key_cproto_equal_bytes,strict-budget,0.9774924471299092,0.9774924471299092,3472,0.061703299999997796
if_nonquantum_sensor_seed0,0,random_key_hop_equal_bytes,strict-budget,0.9755287009063442,0.9755287009063442,3472,0.12169889999999839
if_nonquantum_sensor_seed0,0,chop_equal_bytes,qproto,0.9823262839879152,0.9823262839879152,3472,0.12693019999999677
if_nonquantum_sensor_seed1,1,mask_only_metadata,missing-view,0.33323262839879153,0.33323262839879153,2056,0.05124359999999939
if_nonquantum_sensor_seed1,1,zero_fill_proto,missing-view,0.9715256797583081,0.9715256797583081,2056,0.05024089999999859
if_nonquantum_sensor_seed1,1,mean_impute_proto,missing-view,0.9722809667673715,0.9722809667673715,2056,0.06494730000000004
if_nonquantum_sensor_seed1,1,value_mask_proto,missing-view,0.6290030211480362,0.6290030211480362,4096,0.11301019999999795
if_nonquantum_sensor_seed1,1,anchor_pca_impute,missing-view,0.9839123867069486,0.9839123867069486,2056,2.7378491000000054
if_nonquantum_sensor_seed1,1,anchor_ridge_impute,missing-view,0.982477341389728,0.982477341389728,2056,0.486283499999999
if_nonquantum_sensor_seed1,1,anchor_ae_impute,deep-missing-view,0.9858006042296072,0.9858006042296072,2056,5.267842600000002
if_nonquantum_sensor_seed1,1,mask_aware_mlp_pooled,deep-missing-view,0.9984894259818731,0.9984894259818731,4096,0.44587179999999904
if_nonquantum_sensor_seed1,1,hemis_modality_dropout,deep-missing-view,0.9999244712990937,0.9999244712990937,4096,5.338050100000004
if_nonquantum_sensor_seed1,1,late_fusion_proto,missing-view,0.9827794561933534,0.9827794561933534,2056,0.017965599999996584
if_nonquantum_sensor_seed1,1,shared_view_proto,shared-view,0.8126888217522659,0.8126888217522659,256,0.0028582999999997583
if_nonquantum_sensor_seed1,1,shared_view_rff_equal_bytes,strict-budget,0.8262839879154079,0.8262839879154079,3472,0.15520970000000034
if_nonquantum_sensor_seed1,1,zero_fill_rff_equal_bytes,strict-budget,0.9859516616314199,0.9859516616314199,3472,0.2560146999999944
if_nonquantum_sensor_seed1,1,coverage_proto_all,qproto,0.9845166163141993,0.9845166163141993,4096,0.16525099999999782
if_nonquantum_sensor_seed1,1,group_cproto_all,qproto,0.9827794561933534,0.9827794561933534,4096,0.14284070000000781
if_nonquantum_sensor_seed1,1,cproto_equal_bytes,strict-budget,0.9848187311178247,0.9848187311178247,3472,0.10258819999999957
if_nonquantum_sensor_seed1,1,group_cproto_equal_bytes,strict-budget,0.9817220543806645,0.9817220543806645,3472,0.11811919999999532
if_nonquantum_sensor_seed1,1,random_key_cproto_equal_bytes,strict-budget,0.9793806646525679,0.9793806646525679,3472,0.06706430000001262
if_nonquantum_sensor_seed1,1,random_key_hop_equal_bytes,strict-budget,0.9770392749244712,0.9770392749244712,3472,0.12960719999999526
if_nonquantum_sensor_seed1,1,chop_equal_bytes,qproto,0.9906344410876133,0.9906344410876133,3472,0.13647039999999322
if_nonquantum_sensor_seed2,2,mask_only_metadata,missing-view,0.3329305135951661,0.3329305135951661,2056,0.05779619999999852
if_nonquantum_sensor_seed2,2,zero_fill_proto,missing-view,0.952190332326284,0.952190332326284,2056,0.058045800000002146
if_nonquantum_sensor_seed2,2,mean_impute_proto,missing-view,0.945166163141994,0.945166163141994,2056,0.06931729999999448
if_nonquantum_sensor_seed2,2,value_mask_proto,missing-view,0.7919939577039276,0.7919939577039276,4096,0.11700120000000425
if_nonquantum_sensor_seed2,2,anchor_pca_impute,missing-view,0.9832326283987914,0.9832326283987914,2056,2.6773699999999963
if_nonquantum_sensor_seed2,2,anchor_ridge_impute,missing-view,0.9823262839879152,0.9823262839879152,2056,0.5425934000000154
if_nonquantum_sensor_seed2,2,anchor_ae_impute,deep-missing-view,0.9837613293051358,0.9837613293051358,2056,5.335892900000005
if_nonquantum_sensor_seed2,2,mask_aware_mlp_pooled,deep-missing-view,0.998262839879154,0.998262839879154,4096,0.4196570999999949
