run,seed,method,family,final_acc,final_balanced_acc,bytes_per_client_round,elapsed_sec
if_nonquantum_sensor_seed2,2,anchor_pca_impute,missing-view,0.7861666666666667,0.7861666666666667,13492,26.009902699999998
if_nonquantum_sensor_seed2,2,anchor_ridge_impute,missing-view,0.7544666666666667,0.7544666666666667,13492,3.769187499999987
if_nonquantum_sensor_seed2,2,anchor_ae_impute,deep-missing-view,0.7512000000000001,0.7512000000000001,13492,14.571094700000003
if_nonquantum_sensor_seed2,2,mask_aware_mlp_pooled,deep-missing-view,0.7381999999999999,0.7381999999999999,26956,4.523997600000001
if_nonquantum_sensor_seed2,2,late_fusion_proto,missing-view,0.7051333333333332,0.7051333333333332,13492,0.3133713
if_nonquantum_sensor_seed2,2,shared_view_proto,shared-view,0.3873333333333333,0.3873333333333333,52,0.010495200000008253
if_nonquantum_sensor_seed2,2,shared_view_rff_equal_bytes,strict-budget,0.3886666666666666,0.3886666666666666,7708,0.6230496000000016
if_nonquantum_sensor_seed2,2,zero_fill_rff_equal_bytes,strict-budget,0.3379,0.3379,7708,1.0469608000000221
if_nonquantum_sensor_seed2,2,coverage_proto_all,qproto,0.7846666666666666,0.7846666666666666,26956,1.882786699999997
if_nonquantum_sensor_seed2,2,group_cproto_all,qproto,0.7051333333333332,0.7051333333333332,26956,2.4542676000000085
if_nonquantum_sensor_seed2,2,cproto_equal_bytes,strict-budget,0.7629666666666667,0.7629666666666667,7708,0.5275816000000191
if_nonquantum_sensor_seed2,2,group_cproto_equal_bytes,strict-budget,0.7128666666666665,0.7128666666666665,7708,0.6219099999999855
if_nonquantum_sensor_seed2,2,random_key_cproto_equal_bytes,strict-budget,0.6018333333333333,0.6018333333333333,7708,0.4635922000000221
if_nonquantum_sensor_seed2,2,random_key_hop_equal_bytes,strict-budget,0.5837333333333332,0.5837333333333332,7708,0.5976219000000071
if_nonquantum_sensor_seed2,2,chop_equal_bytes,qproto,0.6043666666666667,0.6043666666666667,7708,0.6244193999999936
if_nonquantum_sensor_seed2,2,adaptive_chop_equal_bytes,qproto,0.7629666666666667,0.7629666666666667,7708,0.5889609000000178
if_nonquantum_sensor_seed3,3,mask_only_metadata,missing-view,0.15473333333333336,0.15473333333333336,13492,1.1022660000000144
if_nonquantum_sensor_seed3,3,zero_fill_proto,missing-view,0.2300333333333333,0.2300333333333333,13492,1.0652724999999919
if_nonquantum_sensor_seed3,3,mean_impute_proto,missing-view,0.5533333333333335,0.5533333333333335,13492,1.368046000000021
if_nonquantum_sensor_seed3,3,value_mask_proto,missing-view,0.16663333333333336,0.16663333333333336,26956,1.9656419000000085
if_nonquantum_sensor_seed3,3,anchor_pca_impute,missing-view,0.7645333333333333,0.7645333333333333,13492,24.700908699999985
if_nonquantum_sensor_seed3,3,anchor_ridge_impute,missing-view,0.7637666666666667,0.7637666666666667,13492,3.575906500000002
if_nonquantum_sensor_seed3,3,anchor_ae_impute,deep-missing-view,0.7514333333333333,0.7514333333333333,13492,14.096855000000005
if_nonquantum_sensor_seed3,3,mask_aware_mlp_pooled,deep-missing-view,0.7620999999999999,0.7620999999999999,26956,4.552388500000006
if_nonquantum_sensor_seed3,3,late_fusion_proto,missing-view,0.7007,0.7007,13492,0.25804070000003776
if_nonquantum_sensor_seed3,3,shared_view_proto,shared-view,0.388,0.388,52,0.01099000000004935
if_nonquantum_sensor_seed3,3,shared_view_rff_equal_bytes,strict-budget,0.388,0.388,7708,0.6164582999999766
if_nonquantum_sensor_seed3,3,zero_fill_rff_equal_bytes,strict-budget,0.30323333333333335,0.30323333333333335,7708,1.120665600000052
if_nonquantum_sensor_seed3,3,coverage_proto_all,qproto,0.7813666666666668,0.7813666666666668,26956,2.055705199999977
if_nonquantum_sensor_seed3,3,group_cproto_all,qproto,0.7007,0.7007,26956,2.2540144999999825
if_nonquantum_sensor_seed3,3,cproto_equal_bytes,strict-budget,0.7491,0.7491,7708,0.5182394000000272
if_nonquantum_sensor_seed3,3,group_cproto_equal_bytes,strict-budget,0.6945666666666666,0.6945666666666666,7708,0.5544969000000037
if_nonquantum_sensor_seed3,3,random_key_cproto_equal_bytes,strict-budget,0.6542666666666667,0.6542666666666667,7708,0.42809180000000424
if_nonquantum_sensor_seed3,3,random_key_hop_equal_bytes,strict-budget,0.6279333333333332,0.6279333333333332,7708,0.6824444999999741
if_nonquantum_sensor_seed3,3,chop_equal_bytes,qproto,0.6560333333333332,0.6560333333333332,7708,0.7750682999999867
if_nonquantum_sensor_seed3,3,adaptive_chop_equal_bytes,qproto,0.7491,0.7491,7708,0.7259240000000204
if_nonquantum_sensor_seed4,4,mask_only_metadata,missing-view,0.16460000000000002,0.16460000000000002,13492,0.9167621999999938
if_nonquantum_sensor_seed4,4,zero_fill_proto,missing-view,0.2706666666666667,0.2706666666666667,13492,0.9106037000000242
if_nonquantum_sensor_seed4,4,mean_impute_proto,missing-view,0.5948666666666667,0.5948666666666667,13492,1.2666247999999882
if_nonquantum_sensor_seed4,4,value_mask_proto,missing-view,0.18993333333333334,0.18993333333333334,26956,2.0775411999999847
if_nonquantum_sensor_seed4,4,anchor_pca_impute,missing-view,0.7813333333333333,0.7813333333333333,13492,26.7228389
if_nonquantum_sensor_seed4,4,anchor_ridge_impute,missing-view,0.7666000000000001,0.7666000000000001,13492,3.352651000000037
if_nonquantum_sensor_seed4,4,anchor_ae_impute,deep-missing-view,0.7478666666666667,0.7478666666666667,13492,14.226843900000006
if_nonquantum_sensor_seed4,4,mask_aware_mlp_pooled,deep-missing-view,0.7519666666666667,0.7519666666666667,26956,4.762693200000001
if_nonquantum_sensor_seed4,4,late_fusion_proto,missing-view,0.7228333333333334,0.7228333333333334,13492,0.24040630000001784
if_nonquantum_sensor_seed4,4,shared_view_proto,shared-view,0.3733333333333333,0.3733333333333333,52,0.010576900000046408
if_nonquantum_sensor_seed4,4,shared_view_rff_equal_bytes,strict-budget,0.3733333333333333,0.3733333333333333,7708,0.6291997000000151
if_nonquantum_sensor_seed4,4,zero_fill_rff_equal_bytes,strict-budget,0.3316,0.3316,7708,1.1390847000000122
if_nonquantum_sensor_seed4,4,coverage_proto_all,qproto,0.7807,0.7807,26956,2.179437900000039
if_nonquantum_sensor_seed4,4,group_cproto_all,qproto,0.7228333333333334,0.7228333333333334,26956,2.436154600000009
if_nonquantum_sensor_seed4,4,cproto_equal_bytes,strict-budget,0.7480666666666667,0.7480666666666667,7708,0.5264270000000124
if_nonquantum_sensor_seed4,4,group_cproto_equal_bytes,strict-budget,0.7203666666666666,0.7203666666666666,7708,0.5801950000000033
if_nonquantum_sensor_seed4,4,random_key_cproto_equal_bytes,strict-budget,0.6192666666666669,0.6192666666666669,7708,0.4825518000000102
if_nonquantum_sensor_seed4,4,random_key_hop_equal_bytes,strict-budget,0.5997333333333332,0.5997333333333332,7708,0.7269891999999913
if_nonquantum_sensor_seed4,4,chop_equal_bytes,qproto,0.6244333333333334,0.6244333333333334,7708,0.6196006000000125
if_nonquantum_sensor_seed4,4,adaptive_chop_equal_bytes,qproto,0.7407999999999999,0.7407999999999999,7708,0.8029215000000249
if_nonquantum_sensor_seed0,0,hemis_modality_dropout,deep-missing-view,0.8175000000000001,0.8175000000000001,26956,31.769717200000002
if_nonquantum_sensor_seed1,1,hemis_modality_dropout,deep-missing-view,0.8109666666666667,0.8109666666666667,26956,32.0078403
if_nonquantum_sensor_seed2,2,hemis_modality_dropout,deep-missing-view,0.8061333333333334,0.8061333333333334,26956,33.9078876
if_nonquantum_sensor_seed3,3,hemis_modality_dropout,deep-missing-view,0.8523999999999999,0.8523999999999999,26956,32.2744506
if_nonquantum_sensor_seed4,4,hemis_modality_dropout,deep-missing-view,0.8182333333333333,0.8182333333333333,26956,31.3469512


