run,seed,method,family,final_acc,final_balanced_acc,bytes_per_client_round,elapsed_sec
if_nonquantum_sensor_seed2,2,shared_view_proto,shared-view,0.26416666666666655,0.26416666666666655,532,0.06726340000000164
if_nonquantum_sensor_seed2,2,shared_view_rff_equal_bytes,strict-budget,0.26694444444444443,0.26694444444444443,18484,2.5340348999999946
if_nonquantum_sensor_seed2,2,zero_fill_rff_equal_bytes,strict-budget,0.646,0.646,18484,3.1721762999999896
if_nonquantum_sensor_seed2,2,coverage_proto_all,qproto,0.7274444444444443,0.7274444444444443,35572,5.117898400000001
if_nonquantum_sensor_seed2,2,group_cproto_all,qproto,0.7254583333333333,0.7254583333333333,35572,6.2861853
if_nonquantum_sensor_seed2,2,cproto_equal_bytes,strict-budget,0.7162777777777778,0.7162777777777778,18484,2.8939998000000173
if_nonquantum_sensor_seed2,2,group_cproto_equal_bytes,strict-budget,0.7092916666666667,0.7092916666666667,18484,3.37421820000003
if_nonquantum_sensor_seed2,2,random_key_cproto_equal_bytes,strict-budget,0.6884583333333332,0.6884583333333332,18484,1.8167626999999698
if_nonquantum_sensor_seed2,2,random_key_hop_equal_bytes,strict-budget,0.6893750000000001,0.6893750000000001,18484,3.3806630999999925
if_nonquantum_sensor_seed2,2,chop_equal_bytes,qproto,0.4789305555555556,0.4789305555555556,18484,3.598884499999997
if_nonquantum_sensor_seed2,2,adaptive_chop_equal_bytes,qproto,0.7162777777777778,0.7162777777777778,18484,3.149831199999994
if_nonquantum_sensor_seed3,3,mask_only_metadata,missing-view,0.08680555555555557,0.08680555555555557,17812,2.152712099999974
if_nonquantum_sensor_seed3,3,zero_fill_proto,missing-view,0.6570972222222222,0.6570972222222222,17812,2.2570235000000594
if_nonquantum_sensor_seed3,3,mean_impute_proto,missing-view,0.6593888888888888,0.6593888888888888,17812,2.6697160999999596
if_nonquantum_sensor_seed3,3,value_mask_proto,missing-view,0.21556944444444442,0.21556944444444442,35572,4.745032100000003
if_nonquantum_sensor_seed3,3,anchor_pca_impute,missing-view,0.6645555555555556,0.6645555555555556,17812,57.57696009999995
if_nonquantum_sensor_seed3,3,anchor_ridge_impute,missing-view,0.7077638888888889,0.7077638888888889,17812,4.274471300000073
if_nonquantum_sensor_seed3,3,late_fusion_proto,missing-view,0.699375,0.699375,17812,1.1069062999999915
if_nonquantum_sensor_seed3,3,shared_view_proto,shared-view,0.25999999999999995,0.25999999999999995,532,0.05913929999996981
if_nonquantum_sensor_seed3,3,shared_view_rff_equal_bytes,strict-budget,0.27138888888888885,0.27138888888888885,18484,2.43297849999999
if_nonquantum_sensor_seed3,3,zero_fill_rff_equal_bytes,strict-budget,0.5569444444444445,0.5569444444444445,18484,3.280173800000057
if_nonquantum_sensor_seed3,3,coverage_proto_all,qproto,0.6781944444444443,0.6781944444444443,35572,5.358236799999986
if_nonquantum_sensor_seed3,3,group_cproto_all,qproto,0.699375,0.699375,35572,6.438432600000056
if_nonquantum_sensor_seed3,3,cproto_equal_bytes,strict-budget,0.6755694444444446,0.6755694444444446,18484,2.7592405000000326
if_nonquantum_sensor_seed3,3,group_cproto_equal_bytes,strict-budget,0.6259166666666667,0.6259166666666667,18484,3.2579676999999947
if_nonquantum_sensor_seed3,3,random_key_cproto_equal_bytes,strict-budget,0.657375,0.657375,18484,1.8480825000000323
if_nonquantum_sensor_seed3,3,random_key_hop_equal_bytes,strict-budget,0.657,0.657,18484,3.516257900000028
if_nonquantum_sensor_seed3,3,chop_equal_bytes,qproto,0.35056944444444443,0.35056944444444443,18484,3.5001051000000416
if_nonquantum_sensor_seed3,3,adaptive_chop_equal_bytes,qproto,0.6755694444444446,0.6755694444444446,18484,3.1872518000000127
if_nonquantum_sensor_seed4,4,mask_only_metadata,missing-view,0.07222222222222223,0.07222222222222223,17812,2.2664436000000023
if_nonquantum_sensor_seed4,4,zero_fill_proto,missing-view,0.6641388888888888,0.6641388888888888,17812,2.2251154999999017
if_nonquantum_sensor_seed4,4,mean_impute_proto,missing-view,0.6669722222222223,0.6669722222222223,17812,2.5441119999999273
if_nonquantum_sensor_seed4,4,value_mask_proto,missing-view,0.1764583333333333,0.1764583333333333,35572,4.243734399999994
if_nonquantum_sensor_seed4,4,anchor_pca_impute,missing-view,0.7129722222222222,0.7129722222222222,17812,68.49729200000002
if_nonquantum_sensor_seed4,4,anchor_ridge_impute,missing-view,0.7566666666666667,0.7566666666666667,17812,4.521861400000148
if_nonquantum_sensor_seed4,4,late_fusion_proto,missing-view,0.7406944444444444,0.7406944444444444,17812,1.0777336999999534
if_nonquantum_sensor_seed4,4,shared_view_proto,shared-view,0.27361111111111114,0.27361111111111114,532,0.0577303000000029
if_nonquantum_sensor_seed4,4,shared_view_rff_equal_bytes,strict-budget,0.27638888888888885,0.27638888888888885,18484,2.4715640000000576
if_nonquantum_sensor_seed4,4,zero_fill_rff_equal_bytes,strict-budget,0.5943194444444444,0.5943194444444444,18484,3.1854351000000634
if_nonquantum_sensor_seed4,4,coverage_proto_all,qproto,0.7495555555555555,0.7495555555555555,35572,5.181654900000012
if_nonquantum_sensor_seed4,4,group_cproto_all,qproto,0.7406944444444444,0.7406944444444444,35572,5.966875899999991
if_nonquantum_sensor_seed4,4,cproto_equal_bytes,strict-budget,0.7467083333333334,0.7467083333333334,18484,2.7905468000000155
if_nonquantum_sensor_seed4,4,group_cproto_equal_bytes,strict-budget,0.7245555555555556,0.7245555555555556,18484,3.093391100000076
if_nonquantum_sensor_seed4,4,random_key_cproto_equal_bytes,strict-budget,0.7341805555555555,0.7341805555555555,18484,1.770934499999953
if_nonquantum_sensor_seed4,4,random_key_hop_equal_bytes,strict-budget,0.7348333333333332,0.7348333333333332,18484,3.542780999999991
if_nonquantum_sensor_seed4,4,chop_equal_bytes,qproto,0.5863055555555556,0.5863055555555556,18484,3.4471479000000045
if_nonquantum_sensor_seed4,4,adaptive_chop_equal_bytes,qproto,0.7467083333333334,0.7467083333333334,18484,3.1469964000000346


