run,seed,method,family,final_acc,final_balanced_acc,bytes_per_client_round,elapsed_sec
if_nonquantum_sensor_seed2,2,value_mask_proto,missing-view,0.3212625778629612,0.3212625778629612,6172,1.0584510999999992
if_nonquantum_sensor_seed2,2,anchor_pca_impute,missing-view,0.5710828941063727,0.5710828941063727,3100,14.048778200000001
if_nonquantum_sensor_seed2,2,anchor_ridge_impute,missing-view,0.5557259223766172,0.5557259223766172,3100,1.0657611000000031
if_nonquantum_sensor_seed2,2,anchor_ae_impute,deep-missing-view,0.5578102539530427,0.5578102539530427,3100,7.509648099999993
if_nonquantum_sensor_seed2,2,mask_aware_mlp_pooled,deep-missing-view,0.8882367034020124,0.8882367034020124,6172,3.878585600000008
if_nonquantum_sensor_seed2,2,late_fusion_proto,missing-view,0.5994010541447053,0.5994010541447053,3100,0.27917719999999235
if_nonquantum_sensor_seed2,2,shared_view_proto,shared-view,0.45208433157642547,0.45208433157642547,412,0.061762999999999124
if_nonquantum_sensor_seed2,2,shared_view_rff_equal_bytes,strict-budget,0.45495927168183997,0.45495927168183997,6940,1.8450378
if_nonquantum_sensor_seed2,2,zero_fill_rff_equal_bytes,strict-budget,0.6310972688068999,0.6310972688068999,6940,2.221391600000004
if_nonquantum_sensor_seed2,2,coverage_proto_all,qproto,0.6119070436032583,0.6119070436032583,6172,1.5830000999999925
if_nonquantum_sensor_seed2,2,group_cproto_all,qproto,0.5994010541447053,0.5994010541447053,6172,1.5933239000000015
if_nonquantum_sensor_seed2,2,cproto_equal_bytes,strict-budget,0.6119070436032583,0.6119070436032583,6940,1.5133600000000058
if_nonquantum_sensor_seed2,2,group_cproto_equal_bytes,strict-budget,0.5994010541447053,0.5994010541447053,6940,1.696718699999991
if_nonquantum_sensor_seed2,2,random_key_cproto_equal_bytes,strict-budget,0.60449209391471,0.60449209391471,6940,0.8534350000000188
if_nonquantum_sensor_seed2,2,random_key_hop_equal_bytes,strict-budget,0.604731672256828,0.604731672256828,6940,1.6687364999999943
if_nonquantum_sensor_seed2,2,chop_equal_bytes,qproto,0.5919621466219454,0.5919621466219454,6940,1.7277677000000153
if_nonquantum_sensor_seed2,2,adaptive_chop_equal_bytes,qproto,0.6119070436032583,0.6119070436032583,6940,1.1211941999999908
if_nonquantum_sensor_seed3,3,mask_only_metadata,missing-view,0.16717776712985147,0.16717776712985147,3100,0.4631135999999856
if_nonquantum_sensor_seed3,3,zero_fill_proto,missing-view,0.5939027311931001,0.5939027311931001,3100,0.4710559000000103
if_nonquantum_sensor_seed3,3,mean_impute_proto,missing-view,0.5956157163392429,0.5956157163392429,3100,0.6667522999999846
if_nonquantum_sensor_seed3,3,value_mask_proto,missing-view,0.28832055582175375,0.28832055582175375,6172,0.9460900999999922
if_nonquantum_sensor_seed3,3,anchor_pca_impute,missing-view,0.577132247244849,0.577132247244849,3100,13.188187700000015
if_nonquantum_sensor_seed3,3,anchor_ridge_impute,missing-view,0.5648298993770963,0.5648298993770963,3100,1.027549399999998
if_nonquantum_sensor_seed3,3,anchor_ae_impute,deep-missing-view,0.5630450407283181,0.5630450407283181,3100,7.512898299999989
if_nonquantum_sensor_seed3,3,mask_aware_mlp_pooled,deep-missing-view,0.8888476281744131,0.8888476281744131,6172,3.641338100000013
if_nonquantum_sensor_seed3,3,late_fusion_proto,missing-view,0.5961427886919023,0.5961427886919023,3100,0.3352926000000025
if_nonquantum_sensor_seed3,3,shared_view_proto,shared-view,0.4472927647340679,0.4472927647340679,412,0.08518089999998324
if_nonquantum_sensor_seed3,3,shared_view_rff_equal_bytes,strict-budget,0.4492093914710111,0.4492093914710111,6940,1.8471245000000067
if_nonquantum_sensor_seed3,3,zero_fill_rff_equal_bytes,strict-budget,0.5859367513176809,0.5859367513176809,6940,1.7536618000000033
if_nonquantum_sensor_seed3,3,coverage_proto_all,qproto,0.6055222807858169,0.6055222807858169,6172,1.0622809000000188
if_nonquantum_sensor_seed3,3,group_cproto_all,qproto,0.5961427886919023,0.5961427886919023,6172,1.5158525999999881
if_nonquantum_sensor_seed3,3,cproto_equal_bytes,strict-budget,0.6055222807858169,0.6055222807858169,6940,1.020677400000011
if_nonquantum_sensor_seed3,3,group_cproto_equal_bytes,strict-budget,0.5961427886919023,0.5961427886919023,6940,1.5485176999999908
if_nonquantum_sensor_seed3,3,random_key_cproto_equal_bytes,strict-budget,0.6037254432199329,0.6037254432199329,6940,0.785799499999996
if_nonquantum_sensor_seed3,3,random_key_hop_equal_bytes,strict-budget,0.6042165788212746,0.6042165788212746,6940,1.6812420999999915
if_nonquantum_sensor_seed3,3,chop_equal_bytes,qproto,0.5768567321514135,0.5768567321514135,6940,1.7526397000000031
if_nonquantum_sensor_seed3,3,adaptive_chop_equal_bytes,qproto,0.6055222807858169,0.6055222807858169,6940,1.180945400000013
if_nonquantum_sensor_seed4,4,mask_only_metadata,missing-view,0.16827982750359366,0.16827982750359366,3100,0.5335547999999903
if_nonquantum_sensor_seed4,4,zero_fill_proto,missing-view,0.6016171538092958,0.6016171538092958,3100,0.5803757000000189
if_nonquantum_sensor_seed4,4,mean_impute_proto,missing-view,0.6021442261619551,0.6021442261619551,3100,0.7599653000000046
if_nonquantum_sensor_seed4,4,value_mask_proto,missing-view,0.34668183996166746,0.34668183996166746,6172,0.9703125000000057
if_nonquantum_sensor_seed4,4,anchor_pca_impute,missing-view,0.5694657402970772,0.5694657402970772,3100,12.849200199999984
if_nonquantum_sensor_seed4,4,anchor_ridge_impute,missing-view,0.5656804024916147,0.5656804024916147,3100,1.0724272999999869
if_nonquantum_sensor_seed4,4,anchor_ae_impute,deep-missing-view,0.5631408720651654,0.5631408720651654,3100,7.181901399999987
if_nonquantum_sensor_seed4,4,mask_aware_mlp_pooled,deep-missing-view,0.9131049353138476,0.9131049353138476,6172,3.6086091999999894
if_nonquantum_sensor_seed4,4,late_fusion_proto,missing-view,0.5906444657402969,0.5906444657402969,3100,0.24221679999999424
if_nonquantum_sensor_seed4,4,shared_view_proto,shared-view,0.44992812649736474,0.44992812649736474,412,0.060237099999994825
if_nonquantum_sensor_seed4,4,shared_view_rff_equal_bytes,strict-budget,0.4405845711547676,0.4405845711547676,6940,1.3708780000000047
if_nonquantum_sensor_seed4,4,zero_fill_rff_equal_bytes,strict-budget,0.5993411595591758,0.5993411595591758,6940,1.573483799999991
if_nonquantum_sensor_seed4,4,coverage_proto_all,qproto,0.6002755150934356,0.6002755150934356,6172,1.0329607999999837
if_nonquantum_sensor_seed4,4,group_cproto_all,qproto,0.5906444657402969,0.5906444657402969,6172,1.4855403999999908
if_nonquantum_sensor_seed4,4,cproto_equal_bytes,strict-budget,0.6002755150934356,0.6002755150934356,6940,1.0344771999999978
if_nonquantum_sensor_seed4,4,group_cproto_equal_bytes,strict-budget,0.5906444657402969,0.5906444657402969,6940,1.5162217000000169
if_nonquantum_sensor_seed4,4,random_key_cproto_equal_bytes,strict-budget,0.592225682798275,0.592225682798275,6940,0.8044862999999793
if_nonquantum_sensor_seed4,4,random_key_hop_equal_bytes,strict-budget,0.592573071394346,0.592573071394346,6940,1.781768900000003
if_nonquantum_sensor_seed4,4,chop_equal_bytes,qproto,0.6014853857211309,0.6014853857211309,6940,1.6345574999999997
if_nonquantum_sensor_seed4,4,adaptive_chop_equal_bytes,qproto,0.6014853857211309,0.6014853857211309,6940,1.64430440000001


