run,seed,method,family,final_acc,final_balanced_acc,bytes_per_client_round,elapsed_sec
if_nonquantum_sensor_seed2,2,late_fusion_proto,missing-view,0.44758333333333333,0.44758333333333333,10404,0.12060799985192716
if_nonquantum_sensor_seed2,2,shared_view_proto,shared-view,0.43166666666666664,0.43166666666666664,116,0.002494199899956584
if_nonquantum_sensor_seed2,2,shared_view_rff_equal_bytes,strict-budget,0.43166666666666664,0.43166666666666664,7188,0.6466250999365002
if_nonquantum_sensor_seed2,2,zero_fill_rff_equal_bytes,strict-budget,0.38891666666666663,0.38891666666666663,7188,2.0545914000831544
if_nonquantum_sensor_seed2,2,coverage_proto_all,qproto,0.42741666666666667,0.42741666666666667,20788,0.6917191001120955
if_nonquantum_sensor_seed2,2,group_cproto_all,qproto,0.44758333333333333,0.44758333333333333,20788,1.253109100041911
if_nonquantum_sensor_seed2,2,cproto_equal_bytes,strict-budget,0.41833333333333333,0.41833333333333333,7188,0.4304678998887539
if_nonquantum_sensor_seed2,2,group_cproto_equal_bytes,strict-budget,0.4390833333333333,0.4390833333333333,7188,0.43598010018467903
if_nonquantum_sensor_seed2,2,random_key_hop_equal_bytes,strict-budget,0.41675000000000006,0.41675000000000006,7188,0.31908880011178553
if_nonquantum_sensor_seed2,2,chop_equal_bytes,qproto,0.43516666666666665,0.43516666666666665,7188,0.3592255001422018
if_nonquantum_sensor_seed3,3,mask_only_metadata,missing-view,0.2531666666666667,0.2531666666666667,10404,0.3206201000139117
if_nonquantum_sensor_seed3,3,zero_fill_proto,missing-view,0.42400000000000004,0.42400000000000004,10404,0.39022359997034073
if_nonquantum_sensor_seed3,3,mean_impute_proto,missing-view,0.4211666666666667,0.4211666666666667,10404,0.516061499947682
if_nonquantum_sensor_seed3,3,value_mask_proto,missing-view,0.25733333333333336,0.25733333333333336,20788,0.6448619000148028
if_nonquantum_sensor_seed3,3,anchor_pca_impute,missing-view,0.4213333333333333,0.4213333333333333,10404,63.38098810007796
if_nonquantum_sensor_seed3,3,anchor_ridge_impute,missing-view,0.4218333333333334,0.4218333333333334,10404,5.459631700068712
if_nonquantum_sensor_seed3,3,anchor_ae_impute,deep-missing-view,0.4285,0.4285,10404,30.944833400193602
if_nonquantum_sensor_seed3,3,mask_aware_mlp_pooled,deep-missing-view,0.4410833333333334,0.4410833333333334,20788,3.293471399927512
if_nonquantum_sensor_seed3,3,late_fusion_proto,missing-view,0.4026666666666666,0.4026666666666666,10404,0.15307409991510212
if_nonquantum_sensor_seed3,3,shared_view_proto,shared-view,0.375,0.375,116,0.0019394999835640192
if_nonquantum_sensor_seed3,3,shared_view_rff_equal_bytes,strict-budget,0.3783333333333333,0.3783333333333333,7188,0.6275386998895556
if_nonquantum_sensor_seed3,3,zero_fill_rff_equal_bytes,strict-budget,0.40049999999999997,0.40049999999999997,7188,1.9058198002167046
if_nonquantum_sensor_seed3,3,coverage_proto_all,qproto,0.42341666666666666,0.42341666666666666,20788,0.6907854999881238
if_nonquantum_sensor_seed3,3,group_cproto_all,qproto,0.4026666666666666,0.4026666666666666,20788,1.0580873999278992
if_nonquantum_sensor_seed3,3,cproto_equal_bytes,strict-budget,0.4059166666666667,0.4059166666666667,7188,0.28242640011012554
if_nonquantum_sensor_seed3,3,group_cproto_equal_bytes,strict-budget,0.40700000000000003,0.40700000000000003,7188,0.2731077999342233
if_nonquantum_sensor_seed3,3,random_key_hop_equal_bytes,strict-budget,0.4133333333333334,0.4133333333333334,7188,0.2575472998432815
if_nonquantum_sensor_seed3,3,chop_equal_bytes,qproto,0.4023333333333333,0.4023333333333333,7188,0.2307353001087904
if_nonquantum_sensor_seed4,4,mask_only_metadata,missing-view,0.2551666666666667,0.2551666666666667,10404,0.4021562000270933
if_nonquantum_sensor_seed4,4,zero_fill_proto,missing-view,0.43533333333333335,0.43533333333333335,10404,0.33992019994184375
if_nonquantum_sensor_seed4,4,mean_impute_proto,missing-view,0.4315833333333333,0.4315833333333333,10404,0.47201959998346865
if_nonquantum_sensor_seed4,4,value_mask_proto,missing-view,0.2551666666666667,0.2551666666666667,20788,0.6777254000771791
if_nonquantum_sensor_seed4,4,anchor_pca_impute,missing-view,0.4059166666666666,0.4059166666666666,10404,64.0136287000496
if_nonquantum_sensor_seed4,4,anchor_ridge_impute,missing-view,0.42683333333333334,0.42683333333333334,10404,6.353569699916989
if_nonquantum_sensor_seed4,4,anchor_ae_impute,deep-missing-view,0.42991666666666684,0.42991666666666684,10404,34.688315000152215
if_nonquantum_sensor_seed4,4,mask_aware_mlp_pooled,deep-missing-view,0.45891666666666664,0.45891666666666664,20788,3.0651112999767065
if_nonquantum_sensor_seed4,4,late_fusion_proto,missing-view,0.43966666666666665,0.43966666666666665,10404,0.22629679995588958
if_nonquantum_sensor_seed4,4,shared_view_proto,shared-view,0.3983333333333333,0.3983333333333333,116,0.002836999949067831
if_nonquantum_sensor_seed4,4,shared_view_rff_equal_bytes,strict-budget,0.3983333333333333,0.3983333333333333,7188,0.6232733998913318
if_nonquantum_sensor_seed4,4,zero_fill_rff_equal_bytes,strict-budget,0.3944166666666667,0.3944166666666667,7188,2.241193599998951
if_nonquantum_sensor_seed4,4,coverage_proto_all,qproto,0.43400000000000005,0.43400000000000005,20788,0.7315696000587195
if_nonquantum_sensor_seed4,4,group_cproto_all,qproto,0.43966666666666665,0.43966666666666665,20788,0.7570697001647204
if_nonquantum_sensor_seed4,4,cproto_equal_bytes,strict-budget,0.4258333333333334,0.4258333333333334,7188,0.20091300015337765
if_nonquantum_sensor_seed4,4,group_cproto_equal_bytes,strict-budget,0.4321666666666667,0.4321666666666667,7188,0.2642198000103235
if_nonquantum_sensor_seed4,4,random_key_hop_equal_bytes,strict-budget,0.43216666666666664,0.43216666666666664,7188,0.19768580002710223
if_nonquantum_sensor_seed4,4,chop_equal_bytes,qproto,0.42416666666666664,0.42416666666666664,7188,0.21065840008668602


